iteration,owner_loss,other_loss,u1,u2,u3
3,0.63,0.65,9298.0,7736.0,6652.0
3,0.63,0.66,10355.0,8072.0,6786.0
3,0.63,0.6699999999999999,9411.0,7821.0,6860.0
3,0.63,0.6799999999999999,9396.0,7415.0,6952.0
3,0.63,0.69,10445.0,7708.0,7082.0
3,0.63,0.7,10444.0,7804.0,7186.0
3,0.63,0.71,10443.0,7900.0,7292.0
3,0.63,0.72,10443.0,7996.0,7398.0
3,0.63,0.73,10444.0,8093.0,7506.0
3,0.63,0.74,10447.0,8191.0,7616.0
3,0.63,0.75,10451.0,8289.0,7726.0
3,0.63,0.76,9975.0,8506.0,8129.0
3,0.63,0.77,9952.0,8607.0,8262.0
3,0.63,0.78,9933.0,8708.0,8394.0
3,0.63,0.79,10480.0,9896.0,8337.0
3,0.63,0.8,10569.0,9955.0,8461.0
3,0.63,0.81,10665.0,10047.0,8842.0
3,0.63,0.8200000000000001,11934.0,10046.0,8972.0
3,0.63,0.8300000000000001,12023.0,10110.0,9147.0
3,0.63,0.8400000000000001,12113.0,10179.0,9322.0
3,0.63,0.8500000000000001,12206.0,10232.0,9575.0
3,0.63,0.8600000000000001,11934.0,10290.0,9814.0
3,0.63,0.8700000000000001,13149.0,10742.0,9738.0
3,0.63,0.88,13079.0,10878.0,10073.0
3,0.63,0.89,13428.0,10971.0,10416.0
3,0.63,0.9,12025.0,11043.0,10420.0
4,0.64,0.6,9049.0,7641.0,6214.0
4,0.64,0.61,9075.0,7673.0,6300.0
4,0.64,0.62,9040.0,7692.0,6464.0
4,0.64,0.63,9128.0,7709.0,6510.0
4,0.64,0.64,9217.0,7726.0,6557.0
4,0.64,0.65,9307.0,7744.0,6645.0
4,0.64,0.66,10380.0,8058.0,6783.0
4,0.64,0.6699999999999999,10443.0,8132.0,6825.0
4,0.64,0.6799999999999999,10533.0,7566.0,6963.0
4,0.64,0.69,10677.0,7629.0,6950.0
4,0.64,0.7,10528.0,7756.0,7169.0
4,0.64,0.71,10527.0,7851.0,7274.0
4,0.64,0.72,10527.0,7948.0,7380.0
4,0.64,0.73,10529.0,8045.0,7488.0
4,0.64,0.74,10531.0,8142.0,7597.0
4,0.64,0.75,10535.0,8240.0,7707.0
4,0.64,0.76,10086.0,8494.0,8047.0
4,0.64,0.77,10062.0,8595.0,8180.0
4,0.64,0.78,10041.0,8696.0,8313.0
4,0.64,0.79,10547.0,9877.0,8327.0
4,0.64,0.8,10636.0,9982.0,8734.0
4,0.64,0.81,10732.0,10028.0,8859.0
4,0.64,0.8200000000000001,11969.0,10037.0,8960.0
4,0.64,0.8300000000000001,12058.0,10394.0,9135.0
4,0.64,0.8400000000000001,12150.0,10480.0,9308.0
4,0.64,0.8500000000000001,12243.0,10222.0,9559.0
4,0.64,0.8600000000000001,11990.0,10625.0,9798.0
4,0.64,0.8700000000000001,12285.0,10671.0,10071.0
4,0.64,0.88,13119.0,10854.0,10062.0
4,0.64,0.89,13487.0,10942.0,10401.0
4,0.64,0.9,12938.0,10882.0,10282.0
5,0.65,0.6,9113.0,7666.0,6171.0
5,0.65,0.61,9139.0,7668.0,6252.0
5,0.65,0.62,9168.0,7700.0,6339.0
5,0.65,0.63,9138.0,7718.0,6501.0
5,0.65,0.64,9227.0,7735.0,6548.0
5,0.65,0.65,9318.0,7752.0,6596.0
5,0.65,0.66,10406.0,8043.0,6779.0
5,0.65,0.6699999999999999,10470.0,8116.0,6822.0
5,0.65,0.6799999999999999,10687.0,7550.0,6849.0
5,0.65,0.69,10724.0,7627.0,6927.0
5,0.65,0.7,10614.0,7708.0,6908.0
5,0.65,0.71,10613.0,7804.0,7256.0
5,0.65,0.72,10613.0,7900.0,7362.0
5,0.65,0.73,10614.0,7996.0,7469.0
5,0.65,0.74,10617.0,8094.0,7578.0
5,0.65,0.75,10620.0,8191.0,7687.0
5,0.65,0.76,10201.0,8484.0,7963.0
5,0.65,0.77,10175.0,8584.0,8097.0
5,0.65,0.78,10958.0,9278.0,8346.0
5,0.65,0.79,10616.0,9858.0,8371.0
5,0.65,0.8,10704.0,9962.0,8726.0
5,0.65,0.81,10800.0,10007.0,8851.0
5,0.65,0.8200000000000001,12006.0,10287.0,8950.0
5,0.65,0.8300000000000001,12096.0,10367.0,9125.0
5,0.65,0.8400000000000001,12189.0,10451.0,9299.0
5,0.65,0.8500000000000001,12283.0,10521.0,9817.0
5,0.65,0.8600000000000001,12048.0,10595.0,9786.0
5,0.65,0.8700000000000001,11794.0,10472.0,9998.0
5,0.65,0.88,12544.0,10830.0,10055.0
5,0.65,0.89,12900.0,10471.0,10385.0
5,0.65,0.9,12911.0,11447.0,10391.0
6,0.66,0.6,9179.0,7712.0,6115.0
6,0.66,0.61,9205.0,7709.0,6203.0
6,0.66,0.62,9233.0,7707.0,6290.0
6,0.66,0.63,9265.0,7741.0,6396.0
6,0.66,0.64,9240.0,7743.0,6538.0
6,0.66,0.65,9331.0,7767.0,6620.0
6,0.66,0.66,10435.0,8026.0,6776.0
6,0.66,0.6699999999999999,10500.0,8099.0,6818.0
6,0.66,0.6799999999999999,10697.0,7630.0,6783.0
6,0.66,0.69,10772.0,7626.0,6904.0
6,0.66,0.7,10809.0,7703.0,6985.0
6,0.66,0.71,10701.0,7780.0,7214.0
6,0.66,0.72,10701.0,7858.0,7337.0
6,0.66,0.73,10702.0,7949.0,7450.0
6,0.66,0.74,10704.0,8045.0,7558.0
6,0.66,0.75,10707.0,8143.0,7667.0
6,0.66,0.76,10319.0,8474.0,7878.0
6,0.66,0.77,10292.0,8574.0,8012.0
6,0.66,0.78,11001.0,9291.0,8332.0
6,0.66,0.79,10686.0,9837.0,8364.0
6,0.66,0.8,10775.0,9943.0,8717.0
6,0.66,0.81,10871.0,9987.0,8841.0
6,0.66,0.8200000000000001,12045.0,10259.0,8940.0
6,0.66,0.8300000000000001,12137.0,10338.0,9114.0
6,0.66,0.8400000000000001,12230.0,10421.0,9289.0
6,0.66,0.8500000000000001,12325.0,10491.0,9535.0
6,0.66,0.8600000000000001,12108.0,10563.0,9773.0
6,0.66,0.8700000000000001,11874.0,10447.0,9984.0
6,0.66,0.88,12612.0,10803.0,10046.0
6,0.66,0.89,12986.0,10461.0,10367.0
6,0.66,0.9,13900.0,11074.0,10232.0
7,0.6699999999999999,0.6,9247.0,7757.0,6087.0
7,0.6699999999999999,0.61,9272.0,7753.0,6192.0
7,0.6699999999999999,0.62,9301.0,7750.0,6297.0
7,0.6699999999999999,0.63,9332.0,7782.0,6369.0
7,0.6699999999999999,0.64,9367.0,7826.0,6430.0
7,0.6699999999999999,0.65,10364.0,8009.0,6698.0
7,0.6699999999999999,0.66,10467.0,8009.0,6772.0
7,0.6699999999999999,0.6699999999999999,10531.0,8081.0,6814.0
7,0.6699999999999999,0.6799999999999999,10772.0,7585.0,6779.0
7,0.6699999999999999,0.69,10783.0,7708.0,6837.0
7,0.6699999999999999,0.7,10859.0,7701.0,6962.0
7,0.6699999999999999,0.71,10897.0,7777.0,7045.0
7,0.6699999999999999,0.72,10791.0,7854.0,7275.0
7,0.6699999999999999,0.73,10792.0,7931.0,7400.0
7,0.6699999999999999,0.74,10794.0,8008.0,7527.0
7,0.6699999999999999,0.75,10797.0,8095.0,7647.0
7,0.6699999999999999,0.76,10440.0,8464.0,7790.0
7,0.6699999999999999,0.77,10807.0,8290.0,7869.0
7,0.6699999999999999,0.78,10675.0,9761.0,8233.0
7,0.6699999999999999,0.79,10758.0,9816.0,8357.0
7,0.6699999999999999,0.8,10847.0,9922.0,8707.0
7,0.6699999999999999,0.81,10943.0,9965.0,8831.0
7,0.6699999999999999,0.8200000000000001,12087.0,10230.0,8929.0
7,0.6699999999999999,0.8300000000000001,12180.0,10308.0,9103.0
7,0.6699999999999999,0.8400000000000001,12274.0,10388.0,9278.0
7,0.6699999999999999,0.8500000000000001,12370.0,10458.0,9522.0
7,0.6699999999999999,0.8600000000000001,12171.0,10219.0,9751.0
7,0.6699999999999999,0.8700000000000001,11958.0,10421.0,9968.0
7,0.6699999999999999,0.88,12683.0,10776.0,10036.0
7,0.6699999999999999,0.89,13075.0,10925.0,10286.0
7,0.6699999999999999,0.9,13968.0,11044.0,10209.0
8,0.6799999999999999,0.6,9317.0,7802.0,6079.0
8,0.6799999999999999,0.61,9342.0,7797.0,6183.0
8,0.6799999999999999,0.62,9370.0,7793.0,6288.0
8,0.6799999999999999,0.63,9402.0,7823.0,6361.0
8,0.6799999999999999,0.64,9436.0,7866.0,6421.0
8,0.6799999999999999,0.65,10377.0,8022.0,6683.0
8,0.6799999999999999,0.66,10500.0,7990.0,6769.0
8,0.6799999999999999,0.6699999999999999,10841.0,7419.0,6718.0
8,0.6799999999999999,0.6799999999999999,10851.0,7540.0,6774.0
8,0.6799999999999999,0.69,10861.0,7662.0,6833.0
8,0.6799999999999999,0.7,10871.0,7785.0,6893.0
8,0.6799999999999999,0.71,10950.0,7776.0,7020.0
8,0.6799999999999999,0.72,10882.0,7851.0,7212.0
8,0.6799999999999999,0.73,10883.0,7926.0,7338.0
8,0.6799999999999999,0.74,10885.0,8002.0,7465.0
8,0.6799999999999999,0.75,10888.0,8079.0,7594.0
8,0.6799999999999999,0.76,10565.0,8456.0,7705.0
8,0.6799999999999999,0.77,10655.0,8542.0,7955.0
8,0.6799999999999999,0.78,10749.0,9739.0,8226.0
8,0.6799999999999999,0.79,10832.0,9793.0,8349.0
8,0.6799999999999999,0.8,10921.0,9902.0,8696.0
8,0.6799999999999999,0.81,11018.0,9943.0,8821.0
8,0.6799999999999999,0.8200000000000001,12132.0,10198.0,8917.0
8,0.6799999999999999,0.8300000000000001,12225.0,10276.0,9091.0
8,0.6799999999999999,0.8400000000000001,12321.0,10351.0,9539.0
8,0.6799999999999999,0.8500000000000001,12418.0,10424.0,9508.0
8,0.6799999999999999,0.8600000000000001,12236.0,10201.0,9737.0
8,0.6799999999999999,0.8700000000000001,12044.0,10396.0,9743.0
8,0.6799999999999999,0.88,12758.0,10746.0,10025.0
8,0.6799999999999999,0.89,13168.0,10892.0,10271.0
8,0.6799999999999999,0.9,14038.0,11012.0,10185.0
9,0.69,0.6,9368.0,6993.0,6226.0
9,0.69,0.61,9424.0,7029.0,6258.0
9,0.69,0.62,9462.0,7835.0,6227.0
9,0.69,0.63,9494.0,7863.0,6300.0
9,0.69,0.64,10395.0,7253.0,6697.0
9,0.69,0.65,10560.0,8295.0,6682.0
9,0.69,0.66,10607.0,8250.0,6821.0
9,0.69,0.6699999999999999,10573.0,8339.0,6910.0
9,0.69,0.6799999999999999,10541.0,8427.0,7000.0
9,0.69,0.69,10511.0,8513.0,7092.0
9,0.69,0.7,10484.0,8597.0,7185.0
9,0.69,0.71,10963.0,7993.0,6915.0
9,0.69,0.72,10845.0,8116.0,7100.0
9,0.69,0.73,10977.0,8061.0,7216.0
9,0.69,0.74,10979.0,8054.0,7367.0
9,0.69,0.75,10982.0,8128.0,7509.0
9,0.69,0.76,10438.0,9422.0,8084.0
9,0.69,0.77,10453.0,9491.0,8192.0
9,0.69,0.78,10478.0,9555.0,8299.0
9,0.69,0.79,10940.0,9770.0,8259.0
9,0.69,0.8,10540.0,9685.0,8999.0
9,0.69,0.81,11130.0,9921.0,8727.0
9,0.69,0.8200000000000001,11603.0,9806.0,8846.0
9,0.69,0.8300000000000001,11634.0,9839.0,9118.0
9,0.69,0.8400000000000001,11665.0,9868.0,9401.0
9,0.69,0.8500000000000001,11759.0,9629.0,9876.0
9,0.69,0.8600000000000001,11863.0,10002.0,10024.0
9,0.69,0.8700000000000001,12029.0,10133.0,10172.0
9,0.69,0.88,12166.0,10092.0,10365.0
9,0.69,0.89,13316.0,10858.0,10209.0
9,0.69,0.9,12259.0,10323.0,10743.0
10,0.7,0.6,9463.0,8003.0,5974.0
10,0.7,0.61,9488.0,7990.0,6082.0
10,0.7,0.62,9516.0,7977.0,6191.0
10,0.7,0.63,9547.0,7994.0,6271.0
10,0.7,0.64,9581.0,8025.0,6338.0
10,0.7,0.65,10411.0,8118.0,6594.0
10,0.7,0.66,10575.0,8008.0,6713.0
10,0.7,0.6699999999999999,11009.0,7376.0,6669.0
10,0.7,0.6799999999999999,11019.0,7482.0,6736.0
10,0.7,0.69,11029.0,7588.0,6806.0
10,0.7,0.7,11038.0,7693.0,6879.0
10,0.7,0.71,11048.0,7798.0,6956.0
10,0.7,0.72,11058.0,7901.0,7074.0
10,0.7,0.73,11140.0,7865.0,7258.0
10,0.7,0.74,11075.0,7915.0,7425.0
10,0.7,0.75,10739.0,9393.0,7741.0
10,0.7,0.76,10772.0,9420.0,7878.0
10,0.7,0.77,11098.0,9164.0,8043.0
10,0.7,0.78,10903.0,9506.0,8152.0
10,0.7,0.79,10986.0,9526.0,8313.0
10,0.7,0.8,11076.0,9544.0,8475.0
10,0.7,0.81,11173.0,9607.0,9088.0
10,0.7,0.8200000000000001,12231.0,9801.0,9222.0
10,0.7,0.8300000000000001,12326.0,9834.0,9437.0
10,0.7,0.8400000000000001,12423.0,9863.0,9692.0
10,0.7,0.8500000000000001,12564.0,9642.0,9871.0
10,0.7,0.8600000000000001,12738.0,9954.0,9999.0
10,0.7,0.8700000000000001,12997.0,9983.0,9944.0
10,0.7,0.88,13179.0,10128.0,10240.0
10,0.7,0.89,13364.0,10195.0,10314.0
10,0.7,0.9,13795.0,10180.0,10415.0
11,0.71,0.6,9540.0,8062.0,5953.0
11,0.71,0.61,9565.0,8048.0,6060.0
11,0.71,0.62,9593.0,8034.0,6168.0
11,0.71,0.63,9624.0,8050.0,6248.0
11,0.71,0.64,9658.0,8081.0,6314.0
11,0.71,0.65,10431.0,8146.0,6563.0
11,0.71,0.66,10617.0,8002.0,6695.0
11,0.71,0.6699999999999999,11098.0,7347.0,6649.0
11,0.71,0.6799999999999999,11108.0,7453.0,6715.0
11,0.71,0.69,11118.0,7559.0,6784.0
11,0.71,0.7,11127.0,7664.0,6857.0
11,0.71,0.71,11137.0,7769.0,6932.0
11,0.71,0.72,11146.0,7873.0,7044.0
11,0.71,0.73,10771.0,9177.0,7602.0
11,0.71,0.74,10752.0,9236.0,7751.0
11,0.71,0.75,10818.0,9396.0,7718.0
11,0.71,0.76,10851.0,9423.0,7855.0
11,0.71,0.77,11150.0,9202.0,8004.0
11,0.71,0.78,10983.0,9508.0,8121.0
11,0.71,0.79,11067.0,9528.0,8280.0
11,0.71,0.8,11157.0,9546.0,8441.0
11,0.71,0.81,11255.0,9613.0,9045.0
11,0.71,0.8200000000000001,12285.0,9795.0,9178.0
11,0.71,0.8300000000000001,12381.0,9828.0,9392.0
11,0.71,0.8400000000000001,12480.0,9856.0,9649.0
11,0.71,0.8500000000000001,12598.0,9892.0,9862.0
11,0.71,0.8600000000000001,12773.0,9954.0,9664.0
11,0.71,0.8700000000000001,13054.0,10023.0,10106.0
11,0.71,0.88,13236.0,10128.0,10212.0
11,0.71,0.89,13468.0,10182.0,10285.0
11,0.71,0.9,13881.0,10166.0,10212.0
12,0.72,0.6,9620.0,8121.0,5931.0
12,0.72,0.61,9645.0,8107.0,6037.0
12,0.72,0.62,9672.0,8092.0,6145.0
12,0.72,0.63,9703.0,8106.0,6225.0
12,0.72,0.64,10369.0,8165.0,6454.0
12,0.72,0.65,10455.0,8173.0,6531.0
12,0.72,0.66,11182.0,7211.0,6567.0
12,0.72,0.6699999999999999,11192.0,7317.0,6629.0
12,0.72,0.6799999999999999,11201.0,7424.0,6694.0
12,0.72,0.69,11211.0,7529.0,6762.0
12,0.72,0.7,11220.0,7635.0,6833.0
12,0.72,0.71,11230.0,7739.0,6908.0
12,0.72,0.72,11239.0,7843.0,7013.0
12,0.72,0.73,10877.0,9299.0,7435.0
12,0.72,0.74,10893.0,8344.0,7563.0
12,0.72,0.75,10868.0,9286.0,7837.0
12,0.72,0.76,11111.0,9249.0,7827.0
12,0.72,0.77,10998.0,9478.0,7932.0
12,0.72,0.78,11066.0,9509.0,8088.0
12,0.72,0.79,11150.0,9529.0,8246.0
12,0.72,0.8,11241.0,9547.0,8406.0
12,0.72,0.81,11339.0,9619.0,9001.0
12,0.72,0.8200000000000001,12343.0,9787.0,9132.0
12,0.72,0.8300000000000001,12440.0,9820.0,9344.0
12,0.72,0.8400000000000001,12540.0,9849.0,9565.0
12,0.72,0.8500000000000001,12642.0,9881.0,9836.0
12,0.72,0.8600000000000001,12811.0,9953.0,9632.0
12,0.72,0.8700000000000001,13369.0,9945.0,10003.0
12,0.72,0.88,13296.0,10128.0,10181.0
12,0.72,0.89,13576.0,10169.0,10254.0
12,0.72,0.9,13437.0,9703.0,10583.0
13,0.73,0.6,9702.0,8180.0,5909.0
13,0.73,0.61,9727.0,8165.0,6014.0
13,0.73,0.62,9755.0,8150.0,6121.0
13,0.73,0.63,9785.0,8162.0,6200.0
13,0.73,0.64,10394.0,8194.0,6421.0
13,0.73,0.65,10481.0,8201.0,6498.0
13,0.73,0.66,11279.0,7182.0,6546.0
13,0.73,0.6699999999999999,11289.0,7288.0,6607.0
13,0.73,0.6799999999999999,11299.0,7394.0,6672.0
13,0.73,0.69,11308.0,7500.0,6739.0
13,0.73,0.7,11317.0,7605.0,6810.0
13,0.73,0.71,11326.0,7710.0,6884.0
13,0.73,0.72,11335.0,7814.0,6981.0
13,0.73,0.73,11007.0,9255.0,7413.0
13,0.73,0.74,11006.0,9242.0,7614.0
13,0.73,0.75,10958.0,9324.0,7771.0
13,0.73,0.76,11166.0,9025.0,8027.0
13,0.73,0.77,11089.0,9473.0,7900.0
13,0.73,0.78,11156.0,9506.0,8055.0
13,0.73,0.79,11236.0,9530.0,8211.0
13,0.73,0.8,11327.0,9548.0,8370.0
13,0.73,0.81,11425.0,9563.0,9017.0
13,0.73,0.8200000000000001,12404.0,9778.0,9084.0
13,0.73,0.8300000000000001,12503.0,9811.0,9295.0
13,0.73,0.8400000000000001,12603.0,9840.0,9515.0
13,0.73,0.8500000000000001,12707.0,9870.0,9790.0
13,0.73,0.8600000000000001,12852.0,9951.0,9909.0
13,0.73,0.8700000000000001,13018.0,10139.0,9976.0
13,0.73,0.88,13362.0,10127.0,10147.0
13,0.73,0.89,13688.0,10154.0,10221.0
13,0.73,0.9,13524.0,9737.0,10528.0
14,0.74,0.6,9722.0,7139.0,6143.0
14,0.74,0.61,9781.0,7490.0,6167.0
14,0.74,0.62,9840.0,7513.0,6180.0
14,0.74,0.63,10765.0,7230.0,6443.0
14,0.74,0.64,10423.0,8221.0,6388.0
14,0.74,0.65,10511.0,8228.0,6464.0
14,0.74,0.66,10857.0,7420.0,7210.0
14,0.74,0.6699999999999999,11257.0,8067.0,6824.0
14,0.74,0.6799999999999999,11220.0,8161.0,6913.0
14,0.74,0.69,11409.0,7470.0,6715.0
14,0.74,0.7,11153.0,8346.0,7094.0
14,0.74,0.71,11427.0,7680.0,6858.0
14,0.74,0.72,11096.0,8523.0,7266.0
14,0.74,0.73,11067.0,9028.0,7645.0
14,0.74,0.74,11139.0,9270.0,7517.0
14,0.74,0.75,11133.0,9101.0,7871.0
14,0.74,0.76,11085.0,9220.0,7983.0
14,0.74,0.77,11086.0,9300.0,8086.0
14,0.74,0.78,11100.0,9373.0,8190.0
14,0.74,0.79,11325.0,9530.0,8176.0
14,0.74,0.8,11416.0,9548.0,8333.0
14,0.74,0.81,11685.0,9605.0,8908.0
14,0.74,0.8200000000000001,12470.0,9768.0,9035.0
14,0.74,0.8300000000000001,11957.0,9801.0,9341.0
14,0.74,0.8400000000000001,12671.0,9830.0,9462.0
14,0.74,0.8500000000000001,12776.0,9866.0,9323.0
14,0.74,0.8600000000000001,12289.0,9851.0,9877.0
14,0.74,0.8700000000000001,12583.0,10098.0,10060.0
14,0.74,0.88,13432.0,10126.0,10110.0
14,0.74,0.89,12459.0,10123.0,10261.0
14,0.74,0.9,12870.0,10328.0,10574.0
15,0.75,0.6,9807.0,7169.0,6121.0
15,0.75,0.61,9866.0,7550.0,6139.0
15,0.75,0.62,10905.0,8290.0,6184.0
15,0.75,0.63,11337.0,7811.0,6648.0
15,0.75,0.64,11299.0,8091.0,6409.0
15,0.75,0.65,11262.0,8328.0,6574.0
15,0.75,0.66,11236.0,8169.0,6912.0
15,0.75,0.6699999999999999,11405.0,8008.0,6801.0
15,0.75,0.6799999999999999,11367.0,8104.0,6889.0
15,0.75,0.69,11332.0,8198.0,6977.0
15,0.75,0.7,11298.0,8290.0,7068.0
15,0.75,0.71,11268.0,8381.0,7160.0
15,0.75,0.72,11240.0,8471.0,7254.0
15,0.75,0.73,11174.0,9014.0,7618.0
15,0.75,0.74,11240.0,9038.0,7737.0
15,0.75,0.75,11236.0,9088.0,7878.0
15,0.75,0.76,11282.0,9127.0,7954.0
15,0.75,0.77,11236.0,9248.0,8064.0
15,0.75,0.78,11242.0,9328.0,8166.0
15,0.75,0.79,11260.0,9401.0,8268.0
15,0.75,0.8,11290.0,9467.0,8368.0
15,0.75,0.81,11513.0,9576.0,8832.0
15,0.75,0.8200000000000001,12203.0,9757.0,9005.0
15,0.75,0.8300000000000001,12240.0,9814.0,9242.0
15,0.75,0.8400000000000001,12157.0,9687.0,9441.0
15,0.75,0.8500000000000001,12269.0,9710.0,9624.0
15,0.75,0.8600000000000001,12384.0,9754.0,9838.0
15,0.75,0.8700000000000001,12708.0,10055.0,10031.0
15,0.75,0.88,12819.0,10125.0,10141.0
15,0.75,0.89,12592.0,10116.0,10463.0
15,0.75,0.9,12801.0,10229.0,10536.0
16,0.76,0.6,10974.0,8304.0,5999.0
16,0.76,0.61,10979.0,8326.0,6081.0
16,0.76,0.62,10986.0,8348.0,6164.0
16,0.76,0.63,11296.0,7550.0,6272.0
16,0.76,0.64,11328.0,7453.0,6169.0
16,0.76,0.65,11360.0,7497.0,6263.0
16,0.76,0.66,11078.0,7460.0,7146.0
16,0.76,0.6699999999999999,11562.0,8095.0,6827.0
16,0.76,0.6799999999999999,11519.0,8044.0,6864.0
16,0.76,0.69,11482.0,8139.0,6952.0
16,0.76,0.7,11448.0,8233.0,7041.0
16,0.76,0.71,11416.0,8326.0,7132.0
16,0.76,0.72,11387.0,8416.0,7225.0
16,0.76,0.73,11287.0,8998.0,7599.0
16,0.76,0.74,11300.0,9028.0,7732.0
16,0.76,0.75,11392.0,9068.0,7812.0
16,0.76,0.76,11391.0,9135.0,7916.0
16,0.76,0.77,11439.0,9152.0,8035.0
16,0.76,0.78,11396.0,9274.0,8143.0
16,0.76,0.79,11408.0,9353.0,8244.0
16,0.76,0.8,11430.0,9427.0,8343.0
16,0.76,0.81,11666.0,9547.0,8746.0
16,0.76,0.8200000000000001,12321.0,9743.0,8918.0
