iteration,owner_loss,other_loss,u1,u2,u3
16,0.76,0.8,6412.0,12998.0,8013.0
16,0.76,0.81,6282.0,14572.0,4326.0
16,0.76,0.8200000000000001,4739.0,13545.0,7558.0
16,0.76,0.8300000000000001,6111.0,13798.0,6648.0
16,0.76,0.8400000000000001,7320.0,13104.0,5603.0
16,0.76,0.8500000000000001,6932.0,14762.0,5979.0
16,0.76,0.8600000000000001,7463.0,12782.0,7480.0
16,0.76,0.8700000000000001,5564.0,14812.0,4688.0
16,0.76,0.88,6630.0,15462.0,7336.0
16,0.76,0.89,7543.0,14815.0,7304.0
16,0.76,0.9,7601.0,14688.0,9024.0
17,0.77,0.6,6021.0,10231.0,5281.0
17,0.77,0.61,7040.0,10751.0,3536.0
17,0.77,0.62,6136.0,11458.0,2688.0
17,0.77,0.63,6230.0,11897.0,3918.0
17,0.77,0.64,7706.0,11951.0,5740.0
17,0.77,0.65,6467.0,10766.0,6265.0
17,0.77,0.66,6061.0,11938.0,3684.0
17,0.77,0.6699999999999999,4605.0,12930.0,3666.0
17,0.77,0.6799999999999999,6602.0,11442.0,5186.0
17,0.77,0.69,5172.0,11328.0,4370.0
17,0.77,0.7,6947.0,10316.0,6088.0
17,0.77,0.71,6282.0,12355.0,5209.0
17,0.77,0.72,6806.0,12697.0,5230.0
17,0.77,0.73,5062.0,12579.0,6469.0
17,0.77,0.74,8228.0,10941.0,5171.0
17,0.77,0.75,3813.0,13610.0,3600.0
17,0.77,0.76,6743.0,11732.0,5037.0
17,0.77,0.77,6119.0,13664.0,5983.0
17,0.77,0.78,5700.0,13428.0,6946.0
17,0.77,0.79,8401.0,14337.0,5003.0
17,0.77,0.8,6380.0,13664.0,3906.0
17,0.77,0.81,9183.0,14726.0,4781.0
17,0.77,0.8200000000000001,5603.0,15885.0,5843.0
17,0.77,0.8300000000000001,6845.0,13833.0,6503.0
17,0.77,0.8400000000000001,6259.0,14113.0,5172.0
17,0.77,0.8500000000000001,6965.0,13852.0,4743.0
17,0.77,0.8600000000000001,7193.0,16212.0,6703.0
17,0.77,0.8700000000000001,7430.0,15876.0,4591.0
17,0.77,0.88,6303.0,15457.0,8143.0
17,0.77,0.89,7118.0,18010.0,7177.0
17,0.77,0.9,4732.0,13543.0,10886.0
18,0.78,0.6,5849.0,10271.0,4375.0
18,0.78,0.61,5006.0,12755.0,5414.0
18,0.78,0.62,7151.0,11727.0,3801.0
18,0.78,0.63,5390.0,11854.0,3856.0
18,0.78,0.64,5825.0,12083.0,2521.0
18,0.78,0.65,5400.0,11716.0,5721.0
18,0.78,0.66,6298.0,11322.0,2390.0
18,0.78,0.6699999999999999,6181.0,12568.0,3323.0
18,0.78,0.6799999999999999,5173.0,13659.0,4562.0
18,0.78,0.69,5432.0,10066.0,4887.0
18,0.78,0.7,7113.0,9218.0,4155.0
18,0.78,0.71,4843.0,13699.0,3848.0
18,0.78,0.72,6894.0,13374.0,4387.0
18,0.78,0.73,5971.0,11533.0,4915.0
18,0.78,0.74,6039.0,13000.0,5018.0
18,0.78,0.75,7592.0,12925.0,4378.0
18,0.78,0.76,5896.0,12566.0,4455.0
18,0.78,0.77,5451.0,13998.0,3385.0
18,0.78,0.78,6882.0,12698.0,5605.0
18,0.78,0.79,6336.0,13816.0,8056.0
18,0.78,0.8,6886.0,13342.0,6526.0
18,0.78,0.81,7595.0,12455.0,5749.0
18,0.78,0.8200000000000001,6620.0,10766.0,7891.0
18,0.78,0.8300000000000001,6560.0,15494.0,4253.0
18,0.78,0.8400000000000001,4517.0,14314.0,8486.0
18,0.78,0.8500000000000001,7991.0,16643.0,5592.0
18,0.78,0.8600000000000001,6198.0,15566.0,5148.0
18,0.78,0.8700000000000001,7020.0,14910.0,7168.0
18,0.78,0.88,6888.0,14024.0,8320.0
18,0.78,0.89,7451.0,15276.0,8225.0
18,0.78,0.9,4406.0,15810.0,8781.0
19,0.79,0.6,8276.0,9558.0,3397.0
19,0.79,0.61,4639.0,12592.0,2462.0
19,0.79,0.62,4947.0,10674.0,5704.0
19,0.79,0.63,5962.0,10224.0,4904.0
19,0.79,0.64,6878.0,12891.0,2527.0
19,0.79,0.65,6725.0,9877.0,4013.0
19,0.79,0.66,6571.0,10998.0,3068.0
19,0.79,0.6699999999999999,5632.0,13122.0,2810.0
19,0.79,0.6799999999999999,5093.0,12330.0,4800.0
19,0.79,0.69,8667.0,10872.0,5745.0
19,0.79,0.7,5602.0,11057.0,4026.0
19,0.79,0.71,7522.0,12788.0,4469.0
19,0.79,0.72,8937.0,13831.0,3582.0
19,0.79,0.73,5339.0,13256.0,5731.0
19,0.79,0.74,6970.0,13477.0,4583.0
19,0.79,0.75,8090.0,11605.0,7091.0
19,0.79,0.76,7348.0,13280.0,4428.0
19,0.79,0.77,7234.0,14967.0,3404.0
19,0.79,0.78,7740.0,13144.0,5738.0
19,0.79,0.79,7637.0,13623.0,4815.0
19,0.79,0.8,6908.0,13287.0,6977.0
19,0.79,0.81,8883.0,15019.0,6296.0
19,0.79,0.8200000000000001,5545.0,12354.0,4171.0
19,0.79,0.8300000000000001,6754.0,12427.0,6694.0
19,0.79,0.8400000000000001,5935.0,15929.0,5363.0
19,0.79,0.8500000000000001,6888.0,14701.0,7877.0
19,0.79,0.8600000000000001,6574.0,15793.0,4264.0
19,0.79,0.8700000000000001,6176.0,16865.0,5846.0
19,0.79,0.88,6973.0,15969.0,5733.0
19,0.79,0.89,7120.0,16635.0,4921.0
19,0.79,0.9,5499.0,13876.0,8006.0
20,0.8,0.6,9235.0,10390.0,2786.0
20,0.8,0.61,6858.0,10504.0,5737.0
20,0.8,0.62,5279.0,12430.0,3600.0
20,0.8,0.63,5761.0,12401.0,5832.0
20,0.8,0.64,7838.0,10478.0,4674.0
20,0.8,0.65,7278.0,12392.0,4127.0
20,0.8,0.66,5034.0,10652.0,4209.0
20,0.8,0.6699999999999999,9361.0,11758.0,2644.0
20,0.8,0.6799999999999999,7565.0,11982.0,4675.0
20,0.8,0.69,6269.0,13194.0,4296.0
20,0.8,0.7,6929.0,11363.0,5373.0
20,0.8,0.71,10433.0,11063.0,3652.0
20,0.8,0.72,7589.0,11065.0,4860.0
20,0.8,0.73,5576.0,12026.0,4725.0
20,0.8,0.74,6930.0,12899.0,2360.0
20,0.8,0.75,5518.0,12950.0,5422.0
20,0.8,0.76,7044.0,14716.0,4249.0
20,0.8,0.77,7644.0,12133.0,5126.0
20,0.8,0.78,8675.0,14205.0,4651.0
20,0.8,0.79,6741.0,11846.0,5438.0
20,0.8,0.8,5475.0,15383.0,4655.0
20,0.8,0.81,8296.0,13811.0,5338.0
20,0.8,0.8200000000000001,6073.0,12963.0,6293.0
20,0.8,0.8300000000000001,6777.0,13942.0,5785.0
20,0.8,0.8400000000000001,6082.0,16459.0,5135.0
20,0.8,0.8500000000000001,8762.0,13478.0,6106.0
20,0.8,0.8600000000000001,5757.0,15455.0,6645.0
20,0.8,0.8700000000000001,7565.0,13402.0,8327.0
20,0.8,0.88,8831.0,14382.0,6040.0
20,0.8,0.89,7119.0,14105.0,6947.0
20,0.8,0.9,10226.0,15746.0,5025.0
21,0.81,0.6,7345.0,10676.0,4789.0
21,0.81,0.61,5570.0,11583.0,2287.0
21,0.81,0.62,6195.0,11644.0,3442.0
21,0.81,0.63,7916.0,12971.0,3754.0
21,0.81,0.64,7191.0,9084.0,4680.0
21,0.81,0.65,5083.0,12446.0,4161.0
21,0.81,0.66,6096.0,12542.0,3292.0
21,0.81,0.6699999999999999,5703.0,10807.0,4782.0
21,0.81,0.6799999999999999,9284.0,12159.0,2583.0
21,0.81,0.69,4635.0,13242.0,5046.0
21,0.81,0.7,7488.0,8696.0,3368.0
21,0.81,0.71,5593.0,14095.0,4274.0
21,0.81,0.72,8223.0,12462.0,4062.0
21,0.81,0.73,6346.0,12873.0,4384.0
21,0.81,0.74,5989.0,12948.0,4756.0
21,0.81,0.75,6423.0,14804.0,2840.0
21,0.81,0.76,8033.0,12254.0,3845.0
21,0.81,0.77,5891.0,13131.0,7529.0
21,0.81,0.78,5273.0,13323.0,5463.0
21,0.81,0.79,7277.0,13320.0,6864.0
21,0.81,0.8,6211.0,15155.0,3656.0
21,0.81,0.81,8735.0,13342.0,5040.0
21,0.81,0.8200000000000001,6545.0,14539.0,6547.0
21,0.81,0.8300000000000001,6015.0,15419.0,5119.0
21,0.81,0.8400000000000001,7239.0,14701.0,7686.0
21,0.81,0.8500000000000001,7777.0,13927.0,6059.0
21,0.81,0.8600000000000001,7468.0,14576.0,7180.0
21,0.81,0.8700000000000001,8006.0,15452.0,5012.0
21,0.81,0.88,8906.0,14698.0,6443.0
21,0.81,0.89,8548.0,15931.0,5650.0
21,0.81,0.9,6100.0,17044.0,7081.0
22,0.8200000000000001,0.6,7127.0,11225.0,5062.0
22,0.8200000000000001,0.61,5690.0,11171.0,2880.0
22,0.8200000000000001,0.62,7702.0,11497.0,5357.0
22,0.8200000000000001,0.63,6629.0,13126.0,3277.0
22,0.8200000000000001,0.64,8545.0,10146.0,4306.0
22,0.8200000000000001,0.65,5354.0,12801.0,4270.0
22,0.8200000000000001,0.66,8031.0,9458.0,4123.0
22,0.8200000000000001,0.6699999999999999,4075.0,12760.0,6485.0
22,0.8200000000000001,0.6799999999999999,6015.0,12193.0,4850.0
22,0.8200000000000001,0.69,7025.0,9384.0,3887.0
22,0.8200000000000001,0.7,9217.0,12234.0,3895.0
22,0.8200000000000001,0.71,7442.0,12648.0,6183.0
22,0.8200000000000001,0.72,8144.0,13152.0,5109.0
22,0.8200000000000001,0.73,5984.0,11892.0,3876.0
22,0.8200000000000001,0.74,4101.0,14305.0,4697.0
22,0.8200000000000001,0.75,6744.0,13081.0,6808.0
22,0.8200000000000001,0.76,6239.0,14958.0,2301.0
22,0.8200000000000001,0.77,6862.0,13917.0,3675.0
22,0.8200000000000001,0.78,5773.0,13616.0,5958.0
22,0.8200000000000001,0.79,8053.0,13581.0,6168.0
22,0.8200000000000001,0.8,6197.0,13814.0,5129.0
22,0.8200000000000001,0.81,7017.0,14224.0,5196.0
22,0.8200000000000001,0.8200000000000001,8433.0,10485.0,6909.0
22,0.8200000000000001,0.8300000000000001,8913.0,13367.0,5283.0
22,0.8200000000000001,0.8400000000000001,6901.0,15173.0,7856.0
22,0.8200000000000001,0.8500000000000001,6313.0,14272.0,5248.0
22,0.8200000000000001,0.8600000000000001,8267.0,15491.0,5118.0
22,0.8200000000000001,0.8700000000000001,8211.0,13287.0,5959.0
22,0.8200000000000001,0.88,5119.0,14600.0,7049.0
22,0.8200000000000001,0.89,6952.0,17838.0,3586.0
22,0.8200000000000001,0.9,6540.0,15492.0,6283.0
23,0.8300000000000001,0.6,9676.0,11460.0,3585.0
23,0.8300000000000001,0.61,6284.0,11704.0,4351.0
23,0.8300000000000001,0.62,7323.0,9904.0,5302.0
23,0.8300000000000001,0.63,5787.0,8967.0,3902.0
23,0.8300000000000001,0.64,5568.0,13249.0,4285.0
23,0.8300000000000001,0.65,6263.0,12502.0,3734.0
23,0.8300000000000001,0.66,6674.0,12915.0,3973.0
23,0.8300000000000001,0.6699999999999999,8305.0,11506.0,2494.0
23,0.8300000000000001,0.6799999999999999,6903.0,13611.0,5015.0
23,0.8300000000000001,0.69,7111.0,13063.0,7120.0
23,0.8300000000000001,0.7,7714.0,10262.0,4119.0
23,0.8300000000000001,0.71,7492.0,14100.0,2993.0
23,0.8300000000000001,0.72,4437.0,14239.0,5337.0
23,0.8300000000000001,0.73,6843.0,12624.0,4698.0
23,0.8300000000000001,0.74,7902.0,11555.0,6644.0
23,0.8300000000000001,0.75,5221.0,13973.0,3913.0
23,0.8300000000000001,0.76,7079.0,13243.0,5701.0
23,0.8300000000000001,0.77,7893.0,14033.0,3824.0
23,0.8300000000000001,0.78,6965.0,13246.0,6055.0
23,0.8300000000000001,0.79,6180.0,12711.0,6027.0
23,0.8300000000000001,0.8,9260.0,13058.0,4944.0
23,0.8300000000000001,0.81,9282.0,14285.0,4003.0
23,0.8300000000000001,0.8200000000000001,8312.0,12283.0,4174.0
23,0.8300000000000001,0.8300000000000001,5595.0,14814.0,7198.0
23,0.8300000000000001,0.8400000000000001,7301.0,14577.0,5539.0
23,0.8300000000000001,0.8500000000000001,5764.0,15591.0,4444.0
23,0.8300000000000001,0.8600000000000001,8071.0,15414.0,4858.0
23,0.8300000000000001,0.8700000000000001,6917.0,17256.0,5983.0
23,0.8300000000000001,0.88,9523.0,15884.0,6466.0
23,0.8300000000000001,0.89,8837.0,16554.0,5307.0
23,0.8300000000000001,0.9,8714.0,15544.0,5744.0
24,0.8400000000000001,0.6,5886.0,11609.0,3103.0
24,0.8400000000000001,0.61,7988.0,9789.0,3645.0
24,0.8400000000000001,0.62,7589.0,9029.0,2179.0
24,0.8400000000000001,0.63,7670.0,12582.0,2355.0
24,0.8400000000000001,0.64,6236.0,10837.0,3468.0
24,0.8400000000000001,0.65,7618.0,9927.0,5232.0
24,0.8400000000000001,0.66,4899.0,12512.0,3667.0
24,0.8400000000000001,0.6699999999999999,5333.0,12246.0,2924.0
24,0.8400000000000001,0.6799999999999999,7989.0,10509.0,3704.0
24,0.8400000000000001,0.69,7429.0,11633.0,5921.0
24,0.8400000000000001,0.7,7553.0,11652.0,4863.0
24,0.8400000000000001,0.71,7121.0,12297.0,5465.0
24,0.8400000000000001,0.72,8698.0,12045.0,5323.0
24,0.8400000000000001,0.73,7147.0,14330.0,5768.0
24,0.8400000000000001,0.74,6645.0,11604.0,4539.0
24,0.8400000000000001,0.75,6640.0,13379.0,6210.0
24,0.8400000000000001,0.76,9199.0,14184.0,2817.0
24,0.8400000000000001,0.77,6801.0,12818.0,4824.0
24,0.8400000000000001,0.78,7615.0,15256.0,2831.0
24,0.8400000000000001,0.79,8511.0,13971.0,5397.0
24,0.8400000000000001,0.8,8505.0,14709.0,4709.0
24,0.8400000000000001,0.81,7527.0,14751.0,5736.0
24,0.8400000000000001,0.8200000000000001,6720.0,15096.0,6768.0
24,0.8400000000000001,0.8300000000000001,6839.0,13771.0,7851.0
24,0.8400000000000001,0.8400000000000001,12468.0,13304.0,5647.0
24,0.8400000000000001,0.8500000000000001,8365.0,13201.0,7207.0
24,0.8400000000000001,0.8600000000000001,6545.0,17439.0,2399.0
24,0.8400000000000001,0.8700000000000001,9322.0,16270.0,5333.0
24,0.8400000000000001,0.88,8173.0,15647.0,7531.0
24,0.8400000000000001,0.89,6665.0,15420.0,8282.0
24,0.8400000000000001,0.9,7257.0,17036.0,5786.0
25,0.8500000000000001,0.6,10058.0,11467.0,4307.0
25,0.8500000000000001,0.61,6666.0,9451.0,4757.0
25,0.8500000000000001,0.62,8547.0,11578.0,2930.0
25,0.8500000000000001,0.63,7504.0,9667.0,4615.0
25,0.8500000000000001,0.64,8738.0,11048.0,2400.0
25,0.8500000000000001,0.65,5024.0,12124.0,2683.0
25,0.8500000000000001,0.66,6986.0,13082.0,2970.0
25,0.8500000000000001,0.6699999999999999,7348.0,10782.0,4685.0
25,0.8500000000000001,0.6799999999999999,7170.0,13308.0,3740.0
25,0.8500000000000001,0.69,9810.0,12028.0,2592.0
25,0.8500000000000001,0.7,9127.0,10916.0,4311.0
25,0.8500000000000001,0.71,8961.0,11921.0,2836.0
25,0.8500000000000001,0.72,6012.0,12080.0,5424.0
25,0.8500000000000001,0.73,6260.0,11514.0,4075.0
25,0.8500000000000001,0.74,6741.0,14503.0,4684.0
25,0.8500000000000001,0.75,9801.0,13508.0,4236.0
25,0.8500000000000001,0.76,7282.0,13608.0,4666.0
25,0.8500000000000001,0.77,5338.0,13479.0,4103.0
25,0.8500000000000001,0.78,9069.0,13481.0,3774.0
25,0.8500000000000001,0.79,6022.0,14974.0,4548.0
25,0.8500000000000001,0.8,8482.0,15659.0,2108.0
25,0.8500000000000001,0.81,6948.0,12956.0,5435.0
25,0.8500000000000001,0.8200000000000001,9459.0,13093.0,5340.0
25,0.8500000000000001,0.8300000000000001,7414.0,15848.0,7416.0
25,0.8500000000000001,0.8400000000000001,8403.0,13693.0,6889.0
25,0.8500000000000001,0.8500000000000001,10974.0,13341.0,4151.0
25,0.8500000000000001,0.8600000000000001,9170.0,15684.0,8170.0
25,0.8500000000000001,0.8700000000000001,8274.0,16104.0,4464.0
25,0.8500000000000001,0.88,7188.0,16576.0,5783.0
25,0.8500000000000001,0.89,7291.0,16795.0,8284.0
25,0.8500000000000001,0.9,6179.0,17361.0,9131.0
26,0.8600000000000001,0.6,11231.0,12113.0,1799.0
26,0.8600000000000001,0.61,7317.0,11222.0,3933.0
26,0.8600000000000001,0.62,6004.0,12140.0,3002.0
26,0.8600000000000001,0.63,7861.0,11149.0,4805.0
26,0.8600000000000001,0.64,7873.0,12100.0,4231.0
26,0.8600000000000001,0.65,7255.0,11893.0,2700.0
26,0.8600000000000001,0.66,11178.0,12037.0,3395.0
26,0.8600000000000001,0.6699999999999999,9727.0,11977.0,4301.0
26,0.8600000000000001,0.6799999999999999,9840.0,13443.0,3052.0
26,0.8600000000000001,0.69,7685.0,13185.0,4416.0
26,0.8600000000000001,0.7,8824.0,11570.0,4321.0
26,0.8600000000000001,0.71,9770.0,11463.0,4553.0
26,0.8600000000000001,0.72,5637.0,12519.0,2817.0
26,0.8600000000000001,0.73,7746.0,14356.0,2655.0
26,0.8600000000000001,0.74,7255.0,12916.0,4917.0
26,0.8600000000000001,0.75,5840.0,13961.0,4116.0
26,0.8600000000000001,0.76,7929.0,12868.0,5896.0
26,0.8600000000000001,0.77,7633.0,13993.0,5698.0
26,0.8600000000000001,0.78,8401.0,14280.0,4453.0
26,0.8600000000000001,0.79,8972.0,12166.0,4818.0
26,0.8600000000000001,0.8,9988.0,12449.0,5714.0
26,0.8600000000000001,0.81,8029.0,12815.0,6327.0
26,0.8600000000000001,0.8200000000000001,8994.0,14864.0,5696.0
26,0.8600000000000001,0.8300000000000001,8812.0,15521.0,5098.0
26,0.8600000000000001,0.8400000000000001,7270.0,13930.0,6849.0
26,0.8600000000000001,0.8500000000000001,8314.0,14336.0,6666.0
26,0.8600000000000001,0.8600000000000001,10264.0,15618.0,7551.0
26,0.8600000000000001,0.8700000000000001,10896.0,14112.0,5585.0
26,0.8600000000000001,0.88,6100.0,16599.0,6484.0
26,0.8600000000000001,0.89,9321.0,14310.0,7260.0
26,0.8600000000000001,0.9,9147.0,15717.0,6887.0
27,0.8700000000000001,0.6,8302.0,10323.0,3653.0
27,0.8700000000000001,0.61,7631.0,11264.0,3144.0
27,0.8700000000000001,0.62,9594.0,11565.0,3891.0
27,0.8700000000000001,0.63,9446.0,11190.0,5274.0
27,0.8700000000000001,0.64,6716.0,10500.0,4436.0
27,0.8700000000000001,0.65,5165.0,12548.0,4253.0
27,0.8700000000000001,0.66,5572.0,11967.0,2558.0
27,0.8700000000000001,0.6699999999999999,6620.0,13079.0,3922.0
27,0.8700000000000001,0.6799999999999999,10219.0,12904.0,4821.0
27,0.8700000000000001,0.69,10260.0,9277.0,3141.0
27,0.8700000000000001,0.7,10275.0,12798.0,3685.0
27,0.8700000000000001,0.71,8305.0,12828.0,2827.0
27,0.8700000000000001,0.72,8804.0,11130.0,4505.0
27,0.8700000000000001,0.73,8048.0,13365.0,6427.0
27,0.8700000000000001,0.74,8456.0,13423.0,3086.0
27,0.8700000000000001,0.75,8225.0,12859.0,4888.0
27,0.8700000000000001,0.76,6503.0,14254.0,4306.0
27,0.8700000000000001,0.77,9609.0,12975.0,5000.0
27,0.8700000000000001,0.78,7106.0,14926.0,6713.0
27,0.8700000000000001,0.79,9755.0,14294.0,4938.0
27,0.8700000000000001,0.8,8585.0,13906.0,4904.0
27,0.8700000000000001,0.81,8978.0,12377.0,4301.0
27,0.8700000000000001,0.8200000000000001,9778.0,12979.0,4372.0
27,0.8700000000000001,0.8300000000000001,6921.0,14423.0,7515.0
27,0.8700000000000001,0.8400000000000001,7079.0,15074.0,4740.0
27,0.8700000000000001,0.8500000000000001,8223.0,15082.0,5167.0
27,0.8700000000000001,0.8600000000000001,8794.0,15477.0,7010.0
27,0.8700000000000001,0.8700000000000001,9047.0,12393.0,6647.0
27,0.8700000000000001,0.88,10989.0,15216.0,4384.0
27,0.8700000000000001,0.89,6985.0,17352.0,4435.0
27,0.8700000000000001,0.9,8904.0,15296.0,6739.0
28,0.88,0.6,6610.0,11132.0,4824.0
28,0.88,0.61,8521.0,11036.0,3935.0
28,0.88,0.62,7275.0,9560.0,4658.0
28,0.88,0.63,8375.0,11812.0,4618.0
28,0.88,0.64,6217.0,11053.0,3936.0
28,0.88,0.65,10721.0,11660.0,3225.0
28,0.88,0.66,8807.0,13530.0,2291.0
28,0.88,0.6699999999999999,9825.0,12512.0,2963.0
28,0.88,0.6799999999999999,9756.0,13118.0,6392.0
28,0.88,0.69,8328.0,12953.0,4791.0
28,0.88,0.7,6128.0,11980.0,4490.0
28,0.88,0.71,9143.0,11891.0,2751.0
28,0.88,0.72,7118.0,13633.0,6566.0
28,0.88,0.73,8196.0,13732.0,5045.0
28,0.88,0.74,8215.0,13435.0,5706.0
28,0.88,0.75,10230.0,14255.0,4391.0
28,0.88,0.76,8166.0,14012.0,5482.0
28,0.88,0.77,7423.0,14871.0,6168.0
28,0.88,0.78,10012.0,14698.0,5280.0
28,0.88,0.79,9669.0,12664.0,5830.0
28,0.88,0.8,9700.0,14801.0,4419.0
28,0.88,0.81,10497.0,14739.0,3869.0
28,0.88,0.8200000000000001,7810.0,15968.0,5079.0
28,0.88,0.8300000000000001,6760.0,15640.0,5637.0
28,0.88,0.8400000000000001,6301.0,13355.0,6940.0
28,0.88,0.8500000000000001,6317.0,16584.0,6768.0
28,0.88,0.8600000000000001,7622.0,14239.0,6453.0
28,0.88,0.8700000000000001,6540.0,17970.0,6418.0
28,0.88,0.88,8167.0,16970.0,4448.0
28,0.88,0.89,8569.0,16908.0,6885.0
28,0.88,0.9,7549.0,14975.0,5950.0
29,0.89,0.6,9980.0,10795.0,2992.0
29,0.89,0.61,8569.0,10947.0,6245.0
29,0.89,0.62,7223.0,12036.0,3107.0
29,0.89,0.63,11665.0,11760.0,2001.0
29,0.89,0.64,9295.0,11833.0,3595.0
29,0.89,0.65,9549.0,10736.0,2788.0
29,0.89,0.66,8675.0,11539.0,5196.0
29,0.89,0.6699999999999999,10456.0,14022.0,3752.0
29,0.89,0.6799999999999999,10790.0,13149.0,3361.0
29,0.89,0.69,8662.0,12728.0,5818.0
29,0.89,0.7,9655.0,11132.0,3241.0
29,0.89,0.71,8525.0,12960.0,4610.0
29,0.89,0.72,6835.0,13406.0,5549.0
29,0.89,0.73,10134.0,13852.0,4120.0
29,0.89,0.74,8093.0,11879.0,5214.0
29,0.89,0.75,9269.0,14564.0,2980.0
29,0.89,0.76,9296.0,15047.0,5108.0
29,0.89,0.77,9254.0,14464.0,4566.0
29,0.89,0.78,8787.0,14327.0,4505.0
29,0.89,0.79,9113.0,14916.0,4184.0
29,0.89,0.8,10156.0,16169.0,3042.0
29,0.89,0.81,8952.0,16394.0,2024.0
29,0.89,0.8200000000000001,8446.0,15613.0,4197.0
29,0.89,0.8300000000000001,8950.0,16595.0,3818.0
29,0.89,0.8400000000000001,10801.0,15262.0,4337.0
29,0.89,0.8500000000000001,7072.0,14693.0,6200.0
29,0.89,0.8600000000000001,8067.0,16914.0,6973.0
29,0.89,0.8700000000000001,10741.0,14873.0,6035.0
29,0.89,0.88,7250.0,18213.0,4304.0
29,0.89,0.89,9839.0,15418.0,7342.0
29,0.89,0.9,8990.0,15583.0,4892.0
30,0.9,0.6,8660.0,11404.0,3132.0
30,0.9,0.61,9088.0,10583.0,3845.0
30,0.9,0.62,8876.0,11917.0,3442.0
30,0.9,0.63,11894.0,11300.0,2386.0
30,0.9,0.64,10219.0,11926.0,3576.0
30,0.9,0.65,8501.0,10475.0,3101.0
30,0.9,0.66,9229.0,11919.0,4402.0
30,0.9,0.6699999999999999,7495.0,13938.0,3434.0
30,0.9,0.6799999999999999,10493.0,12585.0,1909.0
30,0.9,0.69,7364.0,13730.0,4252.0
30,0.9,0.7,6933.0,13155.0,3619.0
30,0.9,0.71,11145.0,10896.0,4935.0
30,0.9,0.72,9301.0,10630.0,5058.0
30,0.9,0.73,7406.0,14145.0,4455.0
30,0.9,0.74,10496.0,13750.0,5935.0
30,0.9,0.75,8909.0,13511.0,2673.0
30,0.9,0.76,10230.0,15040.0,3895.0
30,0.9,0.77,8210.0,14807.0,5494.0
30,0.9,0.78,8676.0,11810.0,7009.0
30,0.9,0.79,11888.0,15579.0,3374.0
30,0.9,0.8,10402.0,13728.0,4568.0
30,0.9,0.81,8735.0,14816.0,3440.0
30,0.9,0.8200000000000001,9550.0,13115.0,6211.0
30,0.9,0.8300000000000001,8811.0,16675.0,5623.0
30,0.9,0.8400000000000001,7485.0,17058.0,6049.0
30,0.9,0.8500000000000001,12057.0,14899.0,3433.0
30,0.9,0.8600000000000001,6663.0,17829.0,4309.0
30,0.9,0.8700000000000001,11578.0,15419.0,4754.0
30,0.9,0.88,11414.0,15045.0,6632.0
30,0.9,0.89,8653.0,18792.0,3877.0
30,0.9,0.9,6014.0,17989.0,8284.0
